"";;;;;;;
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.5360020000000001;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.5890000000000001;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.6034;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.5665000000000001;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.6904;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.7601;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.7613;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.6694;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.8290980000000001;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.7497999999999999;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.745798;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.5313000000000001;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.8744;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.8082;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.8135999999999999;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.9067999999999999;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.8541000000000001;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.5721818813958001;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.6865;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.5269;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.5826979999999999;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.6758;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.7957;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.742498;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.7649980000000001;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.8694000000000001;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.6737;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.705302;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.6335;0.01
PhB=100,Fuzzy S0:F0,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;0.5187999999999999;0.01
